"","ensembl_id","gene_name"
"5767","ENSMUSG00000037139","Myom3"
"5768","ENSMUSG00000028676","Srsf10"
"5769","ENSMUSG00000028675","Pnrc2"
"5770","ENSMUSG00000062585","Cnr2"
"5771","ENSMUSG00000028673","Fuca1"
"5772","ENSMUSG00000028672","Hmgcl"
"5773","ENSMUSG00000028671","Gale"
"5774","ENSMUSG00000028670","Lypla2"
"5775","ENSMUSG00000028669","Pithd1"
"5776","ENSMUSG00000028668","Tceb3"
"5777","ENSMUSG00000059291","Rpl11"
"5778","ENSMUSG00000007872","Id3"
"5779","ENSMUSG00000018983","E2f2"
"5780","ENSMUSG00000036995","Asap3"
"5781","ENSMUSG00000001604","Tcea3"
"5782","ENSMUSG00000051351","Zfp46"
"5783","ENSMUSG00000066037","Hnrnpr"
"5784","ENSMUSG00000070687","Htr1d"
"5785","ENSMUSG00000001089","Luzp1"
"5786","ENSMUSG00000036940","Kdm1a"
"5787","ENSMUSG00000036921","4930549C01Rik"
"5788","ENSMUSG00000070683","Lactbl1"
"5789","ENSMUSG00000028664","Ephb2"
"5790","ENSMUSG00000036905","C1qb"
"5791","ENSMUSG00000036896","C1qc"
"5792","ENSMUSG00000036887","C1qa"
"5793","ENSMUSG00000028661","Epha8"
"5794","ENSMUSG00000060862","Zbtb40"
"5795","ENSMUSG00000036856","Wnt4"
"5796","ENSMUSG00000006699","Cdc42"
"5797","ENSMUSG00000078520","Cela3a"
"5798","ENSMUSG00000023433","Cela3b"
"5799","ENSMUSG00000041399","1700013G24Rik"
"5800","ENSMUSG00000028763","Hspg2"
"5801","ENSMUSG00000094035","Ldlrad2"
"5802","ENSMUSG00000043411","Usp48"
"5803","ENSMUSG00000041351","Rap1gap"
"5804","ENSMUSG00000028766","Alpl"
"5805","ENSMUSG00000057530","Ece1"
"5806","ENSMUSG00000028760","Eif4g3"
"5807","ENSMUSG00000028759","Hp1bp3"
"5808","ENSMUSG00000045349","Sh2d5"
"5809","ENSMUSG00000028758","Kif17"
"5810","ENSMUSG00000028757","Ddost"
"5811","ENSMUSG00000028756","Pink1"
"5812","ENSMUSG00000028755","Cda"
"5813","ENSMUSG00000078235","Fam43b"
"5814","ENSMUSG00000041241","Mul1"
"5815","ENSMUSG00000046447","Camk2n1"
"5816","ENSMUSG00000028753","Vwa5b1"
"5817","ENSMUSG00000043621","Ubxn10"
"5818","ENSMUSG00000028750","Pla2g2c"
"5819","ENSMUSG00000028749","Pla2g2f"
"5820","ENSMUSG00000041202","Pla2g2d"
"5821","ENSMUSG00000041193","Pla2g5"
"5822","ENSMUSG00000078518","Gm13030"
"5823","ENSMUSG00000028751","Pla2g2e"
"5824","ENSMUSG00000041161","Otud3"
"5825","ENSMUSG00000070661","Rnf186"
"5826","ENSMUSG00000041143","Tmco4"
"5827","ENSMUSG00000028747","Htr6"
"5828","ENSMUSG00000041120","Nbl1"
"5829","ENSMUSG00000050608","Minos1"
"5830","ENSMUSG00000028745","Capzb"
"5831","ENSMUSG00000028744","Pqlc2"
"5832","ENSMUSG00000028743","Akr7a5"
"5833","ENSMUSG00000028741","Mrto4"
"5834","ENSMUSG00000078517","Emc1"
"5835","ENSMUSG00000066036","Ubr4"
"5836","ENSMUSG00000041025","Iffo2"
"5837","ENSMUSG00000094439","Gm21969"
"5838","ENSMUSG00000028737","Aldh4a1"
"5839","ENSMUSG00000028738","Tas1r2"
"5840","ENSMUSG00000028736","Pax7"
"5841","ENSMUSG00000078234","Klhdc7a"
"5842","ENSMUSG00000040972","Igsf21"
"5843","ENSMUSG00000040964","Arhgef10l"
"5844","ENSMUSG00000040945","Rcc2"
"5845","ENSMUSG00000040935","Padi6"
"5846","ENSMUSG00000025330","Padi4"
"5847","ENSMUSG00000025328","Padi3"
"5848","ENSMUSG00000025329","Padi1"
"5849","ENSMUSG00000028927","Padi2"
"5850","ENSMUSG00000009863","Sdhb"
"5851","ENSMUSG00000036622","Atp13a2"
"5852","ENSMUSG00000060572","Mfap2"
"5853","ENSMUSG00000040860","Crocc"
"5854","ENSMUSG00000028923","Necap2"
"5855","ENSMUSG00000045004","Spata21"
"5856","ENSMUSG00000040842","Szrd1"
"5857","ENSMUSG00000028920","Fbxo42"
"5858","ENSMUSG00000073733","Rsg1"
"5859","ENSMUSG00000028919","Arhgef19"
"5860","ENSMUSG00000006445","Epha2"
"5861","ENSMUSG00000006218","Fam131c"
"5862","ENSMUSG00000033770","Clcnka"
"5863","ENSMUSG00000006216","Clcnkb"
"5864","ENSMUSG00000006221","Hspb7"
"5865","ENSMUSG00000070637","Gm694"
"5866","ENSMUSG00000006215","Zbtb17"
"5867","ENSMUSG00000040761","Spen"
"5868","ENSMUSG00000006219","Fblim1"
"5869","ENSMUSG00000043085","Tmem82"
"5870","ENSMUSG00000040740","Slc25a34"
"5871","ENSMUSG00000028917","Plekhm2"
"5872","ENSMUSG00000078515","Ddi2"
"5873","ENSMUSG00000040706","Agmat"
"5874","ENSMUSG00000040697","Dnajc16"
"5875","ENSMUSG00000028914","Casp9"
"5876","ENSMUSG00000062478","Ctrc"
"5877","ENSMUSG00000058579","Cela2a"
"5878","ENSMUSG00000040659","Efhd2"
"5879","ENSMUSG00000051435","Fhad1"
"5880","ENSMUSG00000040616","Tmem51"
"5881","ENSMUSG00000040606","Kazn"
"5882","ENSMUSG00000057637","Prdm2"
"5883","ENSMUSG00000028583","Pdpn"
"5884","ENSMUSG00000028584","Lrrc38"
"5885","ENSMUSG00000041805","Pramel1"
"5886","ENSMUSG00000046862","Pramef8"
"5887","ENSMUSG00000047799","Oog4"
"5888","ENSMUSG00000095409","Gm13043"
"5889","ENSMUSG00000070616","Gm13040"
"5890","ENSMUSG00000070618","BC080695"
"5891","ENSMUSG00000096154","Gm13057"
"5892","ENSMUSG00000066688","Gm13083"
"5893","ENSMUSG00000078513","Gm13088"
"5894","ENSMUSG00000070617","Gm13089"
"5895","ENSMUSG00000046435","Gm13078"
"5896","ENSMUSG00000066031","Gm13023"
"5897","ENSMUSG00000059218","Gm13084"
"5898","ENSMUSG00000029451","Gm13103"
"5899","ENSMUSG00000078512","Pramef6"
"5900","ENSMUSG00000078511","Pramef25"
"5901","ENSMUSG00000078510","Gm13101"
"5902","ENSMUSG00000078509","Pramef17"
"5903","ENSMUSG00000073724","Pramel4"
"5904","ENSMUSG00000073723","Gm13102"
"5905","ENSMUSG00000050810","Oog3"
"5906","ENSMUSG00000066030","Oog2"
"5907","ENSMUSG00000046262","C87977"
"5908","ENSMUSG00000036749","Pramel5"
"5909","ENSMUSG00000078508","Gm13128"
"5910","ENSMUSG00000070619","Gm13119"
"5911","ENSMUSG00000073721","Gm13125"
"5912","ENSMUSG00000028591","Pramef12"
"5913","ENSMUSG00000028589","1700012P22Rik"
"5914","ENSMUSG00000078507","Aadacl3"
"5915","ENSMUSG00000028593","9430007A20Rik"
"5916","ENSMUSG00000078506","Gm13124"
"5917","ENSMUSG00000070609","Gm13177"
"5918","ENSMUSG00000078505","Gm436"
"5919","ENSMUSG00000041735","Gm13178"
"5920","ENSMUSG00000078504","Gm438"
"5921","ENSMUSG00000066026","Dhrs3"
"5922","ENSMUSG00000020220","Vps13d"
"5923","ENSMUSG00000028599","Tnfrsf1b"
"5924","ENSMUSG00000028602","Tnfrsf8"
"5925","ENSMUSG00000078503","Gm13225"
"5926","ENSMUSG00000078502","Gm13212"
"5927","ENSMUSG00000058186","Gm13242"
"5928","ENSMUSG00000078500","Gm13235"
"5929","ENSMUSG00000066009","Gm13051"
"5930","ENSMUSG00000066007","Zfp600"
"5931","ENSMUSG00000070605","Gm13251"
"5932","ENSMUSG00000056300","Gm13247"
"5933","ENSMUSG00000063245","Gm13248"
"5934","ENSMUSG00000045699","Gm21411"
"5935","ENSMUSG00000086147","Gm13150"
"5936","ENSMUSG00000067919","Rex2"
"5937","ENSMUSG00000067916","Gm13139"
"5938","ENSMUSG00000078498","Gm13151"
"5939","ENSMUSG00000078497","Gm13145"
"5940","ENSMUSG00000078496","Gm13152"
"5941","ENSMUSG00000065999","Gm13154"
"5942","ENSMUSG00000066000","2610305D13Rik"
"5943","ENSMUSG00000062518","Zfp534"
"5944","ENSMUSG00000078495","Gm13157"
"5945","ENSMUSG00000059423","Zfp933"
"5946","ENSMUSG00000029022","Miip"
"5947","ENSMUSG00000070583","Fv1"
"5948","ENSMUSG00000029020","Mfn2"
"5949","ENSMUSG00000019055","Plod1"
"5950","ENSMUSG00000044496","2510039O18Rik"
"5951","ENSMUSG00000029019","Nppb"
"5952","ENSMUSG00000041616","Nppa"
"5953","ENSMUSG00000029016","Clcn6"
"5954","ENSMUSG00000029009","Mthfr"
"5955","ENSMUSG00000029007","Agtrap"
"5956","ENSMUSG00000029005","Draxin"
"5957","ENSMUSG00000029003","Mad2l2"
"5958","ENSMUSG00000055401","Fbxo6"
"5959","ENSMUSG00000029001","Fbxo44"
"5960","ENSMUSG00000041556","Fbxo2"
"5961","ENSMUSG00000041544","Ptchd2"
"5962","ENSMUSG00000047719","Ubiad1"
"5963","ENSMUSG00000028991","Mtor"
"5964","ENSMUSG00000028989","Angptl7"
"5965","ENSMUSG00000017264","Exosc10"
"5966","ENSMUSG00000006442","Srm"
"5967","ENSMUSG00000028979","Masp2"
"5968","ENSMUSG00000041459","Tardbp"
"5969","ENSMUSG00000070577","Gm572"
"5970","ENSMUSG00000028977","Casz1"
"5971","ENSMUSG00000028975","Pex14"
"5972","ENSMUSG00000028974","Dffa"
"5973","ENSMUSG00000028971","Cort"
"5974","ENSMUSG00000073705","Apitd1"
"5975","ENSMUSG00000028961","Pgd"
"5976","ENSMUSG00000063077","Kif1b"
"5977","ENSMUSG00000028960","Ube4b"
"5978","ENSMUSG00000028996","Rbp7"
"5979","ENSMUSG00000028992","Nmnat1"
"5980","ENSMUSG00000087198","Gm13097"
"5981","ENSMUSG00000028990","Lzic"
"5982","ENSMUSG00000028988","Ctnnbip1"
"5983","ENSMUSG00000039953","Clstn1"
"5984","ENSMUSG00000039936","Pik3cd"
"5985","ENSMUSG00000044700","Tmem201"
"5986","ENSMUSG00000028982","Slc25a33"
"5987","ENSMUSG00000039911","Spsb1"
"5988","ENSMUSG00000028980","H6pd"
"5989","ENSMUSG00000047875","Gpr157"
"5990","ENSMUSG00000028976","Slc2a5"
"5991","ENSMUSG00000062064","Slc2a7"
"5992","ENSMUSG00000028972","Car6"
"5993","ENSMUSG00000063524","Eno1"
"5994","ENSMUSG00000039852","Rere"
"5995","ENSMUSG00000039838","Slc45a1"
"5996","ENSMUSG00000028967","Errfi1"
"5997","ENSMUSG00000028964","Park7"
"5998","ENSMUSG00000028965","Tnfrsf9"
"5999","ENSMUSG00000014592","Camta1"
"6000","ENSMUSG00000028963","Uts2"
"6001","ENSMUSG00000028957","Per3"
"6002","ENSMUSG00000028955","Vamp3"
"6003","ENSMUSG00000039768","Dnajc11"
"6004","ENSMUSG00000039759","Thap3"
"6005","ENSMUSG00000047777","Phf13"
"6006","ENSMUSG00000073700","Klhl21"
"6007","ENSMUSG00000028952","Zbtb48"
"6008","ENSMUSG00000028950","Tas1r1"
"6009","ENSMUSG00000028948","Nol9"
"6010","ENSMUSG00000039713","Plekhg5"
"6011","ENSMUSG00000024793","Tnfrsf25"
"6012","ENSMUSG00000028943","Espn"
"6013","ENSMUSG00000028940","Hes2"
"6014","ENSMUSG00000028937","Acot7"
"6015","ENSMUSG00000042804","Gpr153"
"6016","ENSMUSG00000028946","Hes3"
"6017","ENSMUSG00000039662","Icmt"
"6018","ENSMUSG00000058498","Rnf207"
"6019","ENSMUSG00000028936","Rpl22"
"6020","ENSMUSG00000005045","Chd5"
"6021","ENSMUSG00000028931","Kcnab2"
"6022","ENSMUSG00000039577","Nphp4"
"6023","ENSMUSG00000039546","Ajap1"
"6024","ENSMUSG00000047613","A430005L14Rik"
"6025","ENSMUSG00000029027","Dffb"
"6026","ENSMUSG00000039523","Cep104"
"6027","ENSMUSG00000029028","Lrrc47"
"6028","ENSMUSG00000078350","Smim1"
"6029","ENSMUSG00000039492","Ccdc27"
"6030","ENSMUSG00000029026","Trp73"
"6031","ENSMUSG00000029029","Wrap73"
"6032","ENSMUSG00000029030","Tprgl"
"6033","ENSMUSG00000057751","Megf6"
"6034","ENSMUSG00000029032","Arhgef16"
"6035","ENSMUSG00000039410","Prdm16"
"6036","ENSMUSG00000051276","Actrt2"
"6037","ENSMUSG00000046637","Ttc34"
"6038","ENSMUSG00000058183","Mmel1"
"6039","ENSMUSG00000029059","Fam213b"
"6040","ENSMUSG00000042333","Tnfrsf14"
"6041","ENSMUSG00000048001","Hes5"
"6042","ENSMUSG00000029056","Pank4"
"6043","ENSMUSG00000029055","Plch2"
"6044","ENSMUSG00000029047","Pex10"
"6045","ENSMUSG00000029048","Rer1"
"6046","ENSMUSG00000029049","Morn1"
"6047","ENSMUSG00000029050","Ski"
"6048","ENSMUSG00000073684","Faap20"
"6049","ENSMUSG00000029053","Prkcz"
"6050","ENSMUSG00000029054","Gabrd"
"6051","ENSMUSG00000078490","Cfap74"
"6052","ENSMUSG00000023153","Tmem52"
"6053","ENSMUSG00000029064","Gnb1"
"6054","ENSMUSG00000029063","Nadk"
"6055","ENSMUSG00000042202","Slc35e2"
"6056","ENSMUSG00000029062","Cdk11b"
"6057","ENSMUSG00000029061","Mmp23"
"6058","ENSMUSG00000029060","Mib2"
"6059","ENSMUSG00000074738","B930041F14Rik"
"6060","ENSMUSG00000029038","Ssu72"
"6061","ENSMUSG00000084845","Tmem240"
"6062","ENSMUSG00000029036","Atad3a"
"6063","ENSMUSG00000042116","Vwa1"
"6064","ENSMUSG00000073680","Tmem88b"
"6065","ENSMUSG00000078487","Ankrd65"
"6066","ENSMUSG00000029066","Mrpl20"
"6067","ENSMUSG00000029068","Ccnl2"
"6068","ENSMUSG00000065990","Aurkaip1"
"6069","ENSMUSG00000029070","Mxra8"
"6070","ENSMUSG00000029071","Dvl1"
"6071","ENSMUSG00000029072","Tas1r3"
"6072","ENSMUSG00000029073","Cptp"
"6073","ENSMUSG00000029034","Cpsf3l"
"6074","ENSMUSG00000051557","Pusl1"
"6075","ENSMUSG00000029033","Acap3"
"6076","ENSMUSG00000023286","Ube2j2"
"6077","ENSMUSG00000023571","Fam132a"
"6078","ENSMUSG00000050796","B3galt6"
"6079","ENSMUSG00000029076","Sdf4"
"6080","ENSMUSG00000029075","Tnfrsf4"
"6081","ENSMUSG00000041954","Tnfrsf18"
"6082","ENSMUSG00000029074","Ttll10"
"6083","ENSMUSG00000059939","9430015G10Rik"
"6084","ENSMUSG00000041936","Agrn"
"6085","ENSMUSG00000035692","Isg15"
"6086","ENSMUSG00000078486","Perm1"
"6087","ENSMUSG00000078485","Plekhn1"
"6088","ENSMUSG00000095567","Noc2l"
"6089","ENSMUSG00000096351","Samd11"
"6090","ENSMUSG00000040274","Cdk6"
"6091","ENSMUSG00000058503","Fam133b"
"6092","ENSMUSG00000008307","1700109H08Rik"
"6093","ENSMUSG00000040302","Rbm48"
"6094","ENSMUSG00000005907","Pex1"
"6095","ENSMUSG00000007415","Gatad1"
"6096","ENSMUSG00000014529","Tmbim7"
"6097","ENSMUSG00000040351","Ankib1"
"6098","ENSMUSG00000000600","Krit1"
"6099","ENSMUSG00000040367","Lrrd1"
"6100","ENSMUSG00000040429","Mterf1a"
"6101","ENSMUSG00000040407","Akap9"
"6102","ENSMUSG00000001467","Cyp51"
"6103","ENSMUSG00000053178","Mterf1b"
"6104","ENSMUSG00000044674","Fzd1"
"6105","ENSMUSG00000028926","Cdk14"
"6106","ENSMUSG00000079666","1700015F17Rik"
"6107","ENSMUSG00000046798","Cldn12"
"6108","ENSMUSG00000040464","Gtpbp10"
"6109","ENSMUSG00000073234","Gm8773"
"6110","ENSMUSG00000040473","Cfap69"
"6111","ENSMUSG00000015653","Steap2"
"6112","ENSMUSG00000015652","Steap1"
"6113","ENSMUSG00000092094","Zfp804b"
"6114","ENSMUSG00000040514","4921511H03Rik"
"6115","ENSMUSG00000012428","Steap4"
"6116","ENSMUSG00000003161","Sri"
"6117","ENSMUSG00000040537","Adam22"
"6118","ENSMUSG00000002297","Dbf4"
"6119","ENSMUSG00000054099","Slc25a40"
"6120","ENSMUSG00000040570","Rundc3b"
"6121","ENSMUSG00000040584","Abcb1a"
"6122","ENSMUSG00000028970","Abcb1b"
"6123","ENSMUSG00000042476","Abcb4"
"6124","ENSMUSG00000003623","Crot"
"6125","ENSMUSG00000079659","Tmem243"
"6126","ENSMUSG00000042508","Dmtf1"
"6127","ENSMUSG00000056004","9330182L06Rik"
"6128","ENSMUSG00000003974","Grm3"
"6129","ENSMUSG00000069355","Gm5152"
"6130","ENSMUSG00000095710","Gm8871"
"6131","ENSMUSG00000091933","Gm8857"
"6132","ENSMUSG00000094025","Gm8879"
"6133","ENSMUSG00000095918","Gm5861"
"6134","ENSMUSG00000096846","Gm8890"
"6135","ENSMUSG00000095829","Speer1"
"6136","ENSMUSG00000096732","Gm8897"
"6137","ENSMUSG00000095296","Gm8906"
"6138","ENSMUSG00000091903","Gm6460"
"6139","ENSMUSG00000094105","Gm8922"
"6140","ENSMUSG00000094205","Gm8926"
"6141","ENSMUSG00000067848","4933402N22Rik"
"6142","ENSMUSG00000040254","Sema3d"
"6143","ENSMUSG00000028883","Sema3a"
"6144","ENSMUSG00000067855","Speer3"
"6145","ENSMUSG00000063531","Sema3e"
"6146","ENSMUSG00000061601","Pclo"
"6147","ENSMUSG00000033219","Gm9758"
"6148","ENSMUSG00000091255","Speer4e"
"6149","ENSMUSG00000072188","Gm10354"
"6150","ENSMUSG00000091897","Gm17019"
"6151","ENSMUSG00000099762","Gm21149"
"6152","ENSMUSG00000106445","Gm21190"
"6153","ENSMUSG00000096878","Gm21083"
"6154","ENSMUSG00000070933","Speer4d"
"6155","ENSMUSG00000069720","4930572O03Rik"
"6156","ENSMUSG00000073208","Speer4c"
"6157","ENSMUSG00000040118","Cacna2d1"
"6158","ENSMUSG00000028864","Hgf"
"6159","ENSMUSG00000091827","Speer4f2"
"6160","ENSMUSG00000058643","Speer4f1"
"6161","ENSMUSG00000028780","Sema3c"
"6162","ENSMUSG00000002944","Cd36"
"6163","ENSMUSG00000028777","Gnat3"
"6164","ENSMUSG00000057614","Gnai1"
"6165","ENSMUSG00000040003","Magi2"
"6166","ENSMUSG00000039987","Phtf2"
"6167","ENSMUSG00000045435","Tmem60"
"6168","ENSMUSG00000039968","Rsbn1l"
"6169","ENSMUSG00000028771","Ptpn12"
"6170","ENSMUSG00000039934","Gsap"
"6171","ENSMUSG00000064280","Ccdc146"
"6172","ENSMUSG00000039899","Fgl2"
"6173","ENSMUSG00000047221","Fam185a"
"6174","ENSMUSG00000048520","Fbxl13"
"6175","ENSMUSG00000039883","Lrrc17"
"6176","ENSMUSG00000038525","Armc10"
"6177","ENSMUSG00000044968","Napepld"
"6178","ENSMUSG00000029017","Pmpcb"
"6179","ENSMUSG00000029014","Dnajc2"
"6180","ENSMUSG00000028932","Psmc2"
"6181","ENSMUSG00000029015","Slc26a5"
"6182","ENSMUSG00000042453","Reln"
"6183","ENSMUSG00000029012","Orc5"
"6184","ENSMUSG00000106379","Lhfpl3"
"6185","ENSMUSG00000029004","Kmt2e"
"6186","ENSMUSG00000062604","Srpk2"
"6187","ENSMUSG00000057541","Pus7"
"6188","ENSMUSG00000028999","Rint1"
"6189","ENSMUSG00000028998","Tomm7"
"6190","ENSMUSG00000028995","Fam126a"
"6191","ENSMUSG00000028986","Klhl7"
"6192","ENSMUSG00000048439","Nupl2"
"6193","ENSMUSG00000038319","Kcnh2"
"6194","ENSMUSG00000028978","Nos3"
"6195","ENSMUSG00000038295","Atg9b"
"6196","ENSMUSG00000028973","Abcb8"
"6197","ENSMUSG00000038276","Asic3"
"6198","ENSMUSG00000028969","Cdk5"
"6199","ENSMUSG00000028962","Slc4a2"
"6200","ENSMUSG00000028959","Fastk"
"6201","ENSMUSG00000028958","Tmub1"
"6202","ENSMUSG00000023353","Agap3"
"6203","ENSMUSG00000067724","Gbx1"
"6204","ENSMUSG00000038204","Asb10"
"6205","ENSMUSG00000038199","4931409K22Rik"
"6206","ENSMUSG00000028953","Abcf2"
"6207","ENSMUSG00000038181","Chpf2"
"6208","ENSMUSG00000028949","Smarcd3"
"6209","ENSMUSG00000028954","Nub1"
"6210","ENSMUSG00000055235","Wdr86"
"6211","ENSMUSG00000038135","Crygn"
"6212","ENSMUSG00000028945","Rheb"
"6213","ENSMUSG00000028944","Prkag2"
"6214","ENSMUSG00000028938","Galntl5"
"6215","ENSMUSG00000038072","Galnt11"
"6216","ENSMUSG00000054116","E130116L18Rik"
"6217","ENSMUSG00000038056","Kmt2c"
"6218","ENSMUSG00000038044","Cct8l1"
"6219","ENSMUSG00000028933","Xrcc2"
"6220","ENSMUSG00000056367","Actr3b"
"6221","ENSMUSG00000104824","Gm21663"
"6222","ENSMUSG00000095550","Gm21671"
"6223","ENSMUSG00000106627","Gm21680"
"6224","ENSMUSG00000096045","Gm21698"
"6225","ENSMUSG00000091049","Gm1979"
"6226","ENSMUSG00000067700","Gm5862"
"6227","ENSMUSG00000073119","Speer4a"
"6228","ENSMUSG00000073117","Gm7347"
"6229","ENSMUSG00000073116","Gm10471"
"6230","ENSMUSG00000051940","5031410I06Rik"
"6231","ENSMUSG00000067698","Gm10220"
"6232","ENSMUSG00000059645","Gm7361"
"6233","ENSMUSG00000061576","Dpp6"
"6234","ENSMUSG00000048703","Speer4b"
"6235","ENSMUSG00000002221","Paxip1"
"6236","ENSMUSG00000039106","Htr5a"
"6237","ENSMUSG00000045294","Insig1"
"6238","ENSMUSG00000039095","En2"
"6239","ENSMUSG00000044681","Cnpy1"
"6240","ENSMUSG00000048271","Rbm33"
"6241","ENSMUSG00000002633","Shh"
"6242","ENSMUSG00000029130","Rnf32"
"6243","ENSMUSG00000010721","Lmbr1"
"6244","ENSMUSG00000001569","Nom1"
"6245","ENSMUSG00000001566","Mnx1"
"6246","ENSMUSG00000039000","Ube3c"
"6247","ENSMUSG00000029131","Dnajb6"
"6248","ENSMUSG00000025746","Il6"
"6249","ENSMUSG00000025747","Tyms"
"6250","ENSMUSG00000044576","Gareml"
"6251","ENSMUSG00000025745","Hadha"
"6252","ENSMUSG00000059447","Hadhb"
"6253","ENSMUSG00000067642","Adgrf3"
"6254","ENSMUSG00000075703","Ept1"
"6255","ENSMUSG00000073102","Drc1"
"6256","ENSMUSG00000062372","Otof"
"6257","ENSMUSG00000029182","1700001C02Rik"
"6258","ENSMUSG00000053194","Cib4"
"6259","ENSMUSG00000049265","Kcnk3"
"6260","ENSMUSG00000029175","Slc35f6"
"6261","ENSMUSG00000029177","Cenpa"
"6262","ENSMUSG00000029168","Dpysl5"
"6263","ENSMUSG00000029166","Mapre3"
"6264","ENSMUSG00000038828","Tmem214"
"6265","ENSMUSG00000029165","Agbl5"
"6266","ENSMUSG00000038803","Ost4"
"6267","ENSMUSG00000029163","Emilin1"
"6268","ENSMUSG00000029162","Khk"
"6269","ENSMUSG00000029161","Cgref1"
"6270","ENSMUSG00000045302","Preb"
"6271","ENSMUSG00000006642","Tcf23"
"6272","ENSMUSG00000006641","Slc5a6"
"6273","ENSMUSG00000013622","Atraid"
"6274","ENSMUSG00000013629","Cad"
"6275","ENSMUSG00000029151","Slc30a3"
"6276","ENSMUSG00000053856","Dnajc5g"
"6277","ENSMUSG00000062077","Trim54"
"6278","ENSMUSG00000038676","Ucn"
"6279","ENSMUSG00000107283","Mpv17"
"6280","ENSMUSG00000101678","Gm29609"
"6281","ENSMUSG00000106864","Gtf3c2"
"6282","ENSMUSG00000029145","Eif2b4"
"6283","ENSMUSG00000029146","Snx17"
"6284","ENSMUSG00000043059","Zfp513"
"6285","ENSMUSG00000029147","Ppm1g"
"6286","ENSMUSG00000029148","Nrbp1"
"6287","ENSMUSG00000029149","Krtcap3"
"6288","ENSMUSG00000038564","Ift172"
"6289","ENSMUSG00000038552","Fndc4"
"6290","ENSMUSG00000059434","Gckr"
"6291","ENSMUSG00000062761","Zfp512"
"6292","ENSMUSG00000029138","4930548H24Rik"
"6293","ENSMUSG00000064037","Gpn1"
"6294","ENSMUSG00000053134","Supt7l"
"6295","ENSMUSG00000029141","Slc4a1ap"
"6296","ENSMUSG00000106918","Mrpl33"
"6297","ENSMUSG00000029136","Rbks"
"6298","ENSMUSG00000052139","Bre"
"6299","ENSMUSG00000029135","Fosl2"
"6300","ENSMUSG00000029134","Plb1"
"6301","ENSMUSG00000014956","Ppp1cb"
"6302","ENSMUSG00000014932","Yes1"
"6303","ENSMUSG00000023452","Pisd"
"6304","ENSMUSG00000054280","Prr14l"
"6305","ENSMUSG00000037426","Depdc5"
"6306","ENSMUSG00000018965","Ywhah"
"6307","ENSMUSG00000011034","Slc5a1"
"6308","ENSMUSG00000037379","Spon2"
"6309","ENSMUSG00000037373","Ctbp1"
"6310","ENSMUSG00000079562","Maea"
"6311","ENSMUSG00000037355","Uvssa"
"6312","ENSMUSG00000029112","Nkx1-1"
"6313","ENSMUSG00000037339","Fam53a"
"6314","ENSMUSG00000004642","Slbp"
"6315","ENSMUSG00000019295","Tmem129"
"6316","ENSMUSG00000037313","Tacc3"
"6317","ENSMUSG00000054252","Fgfr3"
"6318","ENSMUSG00000005299","Letm1"
"6319","ENSMUSG00000057406","Whsc1"
"6320","ENSMUSG00000029111","Nelfa"
"6321","ENSMUSG00000070858","Gm1673"
"6322","ENSMUSG00000048142","Nat8l"
"6323","ENSMUSG00000045102","Poln"
"6324","ENSMUSG00000079555","Haus3"
"6325","ENSMUSG00000037235","Mxd4"
"6326","ENSMUSG00000037224","Zfyve28"
"6327","ENSMUSG00000109572","Cfap99"
"6328","ENSMUSG00000029110","Rnf4"
"6329","ENSMUSG00000037210","Fam193a"
"6330","ENSMUSG00000059866","Tnip2"
"6331","ENSMUSG00000054520","Sh3bp2"
"6332","ENSMUSG00000029106","Add1"
"6333","ENSMUSG00000001082","Mfsd10"
"6334","ENSMUSG00000036693","Nop14"
"6335","ENSMUSG00000052783","Grk4"
"6336","ENSMUSG00000029104","Htt"
"6337","ENSMUSG00000051246","Msantd1"
"6338","ENSMUSG00000029101","Rgs12"
"6339","ENSMUSG00000029102","Hgfac"
"6340","ENSMUSG00000044716","Dok7"
"6341","ENSMUSG00000029103","Lrpap1"
"6342","ENSMUSG00000045318","Adra2c"
"6343","ENSMUSG00000067438","Hmx1"
"6344","ENSMUSG00000036596","Cpz"
"6345","ENSMUSG00000029097","Trmt44"
"6346","ENSMUSG00000029098","Acox3"
"6347","ENSMUSG00000029096","Htra3"
"6348","ENSMUSG00000036553","Sh3tc1"
"6349","ENSMUSG00000029095","Ablim2"
"6350","ENSMUSG00000029094","Afap1"
"6351","ENSMUSG00000029093","Sorcs2"
"6352","ENSMUSG00000043430","Psapl1"
"6353","ENSMUSG00000029198","Grpel1"
"6354","ENSMUSG00000029196","Tada2b"
"6355","ENSMUSG00000050677","Ccdc96"
"6356","ENSMUSG00000029192","Tbc1d14"
"6357","ENSMUSG00000029190","D5Ertd579e"
"6358","ENSMUSG00000060708","Bloc1s4"
"6359","ENSMUSG00000055302","Mrfap1"
"6360","ENSMUSG00000029119","Man2b2"
"6361","ENSMUSG00000029120","Ppp2r2c"
"6362","ENSMUSG00000039474","Wfs1"
"6363","ENSMUSG00000063646","Jakmip1"
"6364","ENSMUSG00000029121","Crmp1"
"6365","ENSMUSG00000029122","Evc"
"6366","ENSMUSG00000050248","Evc2"
"6367","ENSMUSG00000029123","Stk32b"
"6368","ENSMUSG00000062329","Cytl1"
"6369","ENSMUSG00000048450","Msx1"
"6370","ENSMUSG00000029125","Stx18"
"6371","ENSMUSG00000029126","Nsg1"
"6372","ENSMUSG00000029127","Zbtb49"
